	Gewinn Gesamt	Kosten
723	-73563.98649413424	182941.15949413425
724	-73436.50749413423	182945.68249413423
725	-77547.16549413424	182950.20549413425
726	-77424.13649413423	182954.72749413425
727	-57910.071494134245	182959.25049413423
728	-57766.40049413424	182963.77249413423
729	-46650.36649413424	182968.29549413425
730	-46493.58149413424	182972.81749413424
731	-60512.03649413424	182977.34049413423
732	-60372.171494134236	182981.86249413423
733	-61687.57849413424	182986.38549413424
734	-61551.77249413423	182990.90749413424
735	-67371.00449413423	182995.43049413423
736	-67238.89149413424	182999.95249413422
737	-71349.16949413424	183004.47549413424
738	-71218.15649413424	183008.99849413423
739	-68517.30749413423	183013.52049413425
740	-68390.66149413424	183018.04349413424
741	-54981.45649413424	183022.56549413424
742	-54834.743494134236	183027.08849413425
743	-65825.99649413423	183031.61049413425
744	-65694.39649413424	183036.13349413424
745	-61812.54749413424	183040.65549413423
746	-61677.533494134244	183045.17849413425
747	-52992.86649413424	183049.70049413425
748	-52840.43549413423	183054.22349413423
749	-41990.43749413424	183058.74649413425
750	-41829.78449413425	183063.26849413424
751	-34133.14949413424	183067.79149413423
752	-33959.70549413425	183072.31349413423
753	-45574.067494134244	183076.83649413424
754	-45418.75649413423	183081.35849413424
755	-45270.46249413423	183085.88149413423
756	-45096.60049413424	183090.40349413423
757	-53411.211494134244	183094.92649413424
758	-53258.966494134234	183099.44849413424
759	-50412.307494134235	183103.97149413422
760	-50257.96349413424	183108.49449413424
761	-33643.53449413425	183113.01649413424
762	-33469.979494134226	183117.53949413425
763	-33239.47849413424	183122.06149413425
764	-33060.94449413425	183126.58449413424
765	-52764.35349413424	183131.10649413423
766	-52617.69449413424	183135.62949413425
767	-48497.45849413425	183140.15149413425
768	-48346.93549413423	183144.67449413423
769	-44243.123494134226	183149.19649413423
770	-44088.575494134246	183153.71949413425
771	-48679.27849413424	183158.24149413424
772	-48516.61149413424	183162.76449413423
773	-47562.57149413423	183167.28749413425
774	-47404.27549413423	183171.80949413424
775	-45456.62149413425	183176.33249413423
776	-45296.99749413424	183180.85449413423
777	-44501.98449413423	183185.37749413424
778	-44345.423494134244	183189.89949413424
779	-40576.777494134236	183194.42249413423
780	-40407.57149413423	183198.94449413425
781	-33770.12649413425	183203.46749413424
782	-33596.07949413423	183207.98949413424
783	-41560.80949413424	183212.51249413425
784	-41386.06849413423	183217.03549413424
785	-47222.66649413423	183221.55749413423
786	-47067.423494134244	183226.08049413425
787	-41886.634494134225	183230.60249413425
788	-41712.88849413424	183235.12549413423
789	-42031.90749413424	183239.64749413423
790	-41857.44349413423	183244.17049413425
791	-47216.08349413425	183248.69249413424
792	-47059.93549413423	183253.21549413423
793	-50213.38249413423	183257.73749413423
794	-50058.06949413424	183262.26049413424
795	-40120.73449413423	183266.78349413423
796	-39932.07249413425	183271.30549413423
797	-26204.440494134236	183275.82849413424
798	-26016.54249413425	183280.35049413424
799	-50970.27549413424	183284.87349413423
800	-50821.81249413424	183289.39549413425
801	-41344.39249413423	183293.91849413424
802	-41170.40849413423	183298.44049413424
803	-32956.64249413423	183302.96349413425
804	-32780.933494134224	183307.48549413425
805	-47505.91449413425	183312.00849413424
806	-47344.25249413424	183316.53049413423
807	-52056.677494134245	183321.05349413425
808	-51889.69849413424	183325.57649413423
809	-40672.75749413425	183330.09849413423
810	-40504.57149413423	183334.62149413425
811	-19580.91649413423	183339.14349413424
812	-19390.124494134245	183343.66649413423
813	-38819.24649413425	183348.18849413423
814	-38636.21849413423	183352.71149413424
815	-31230.40849413423	183357.23349413424
816	-31050.30049413425	183361.75649413423
817	-31803.48349413424	183366.27849413423
818	-31622.24449413424	183370.80149413424
819	-22902.35149413423	183375.32449413423
820	-22722.826494134235	183379.84649413422
821	-47882.85249413425	183384.36949413424
822	-47729.54549413425	183388.89149413424
823	-27445.759494134225	183393.41449413425
824	-27256.085494134226	183397.93649413425
825	-14270.406494134251	183402.45949413424
826	-14058.737494134228	183406.98149413423
827	-32310.817494134244	183411.50449413425
828	-32135.314494134247	183416.02649413425
829	-32357.78149413425	183420.54949413423
830	-32167.76349413424	183425.07249413425
831	-9552.814494134247	183429.59449413425
832	-9328.022494134231	183434.11749413423
833	-37268.32049413424	183438.63949413423
834	-37094.89549413425	183443.16249413425
835	-52858.59249413424	183447.68449413424
836	-52701.056494134245	183452.20749413423
837	-30857.623494134226	183456.72949413423
838	-30688.595494134235	183461.25249413424
839	-28657.44449413425	183465.77449413424
840	-28470.845494134235	183470.29749413423
841	-49770.90149413423	183474.81949413425
842	-49603.67949413424	183479.34249413424
843	-45838.33849413425	183483.86549413422
844	-45671.61649413424	183488.38749413425
845	-31076.857494134252	183492.91049413424
846	-30875.16849413424	183497.43249413423
847	-40148.575494134246	183501.95549413425
848	-39959.16149413423	183506.47749413425
849	-857.942494134244	183511.00049413423
850	-619.0874941342336	183515.52249413423
851	-37859.48349413424	183520.04549413425
852	-37692.34949413425	183524.56749413424
853	-25411.402494134236	183529.09049413423
854	-25221.459494134237	183533.61349413425
855	-44969.84749413424	183538.13549413424
856	-44811.09749413424	183542.65849413423
857	-28615.15849413423	183547.18049413423
858	-28408.529494134244	183551.70349413424
859	-23972.333494134247	183556.22549413424
860	-23760.58949413424	183560.74849413423
861	-19808.487494134228	183565.27049413425
862	-19592.02549413423	183569.79349413424
863	-17570.55349413425	183574.31549413424
864	-17359.337494134234	183578.83849413425
865	-30683.016494134237	183583.36149413424
866	-30504.795494134247	183587.88349413424
867	-21733.403494134225	183592.40649413425
868	-21536.246494134248	183596.92849413425
869	-35560.27149413424	183601.45149413423
870	-35385.35849413424	183605.97349413423
871	-42559.633494134236	183610.49649413425
872	-42381.05449413424	183615.01849413424
873	-30896.277494134236	183619.54149413423
874	-30706.53249413424	183624.06349413423
875	-48678.09849413423	183628.58649413424
876	-48512.730494134245	183633.10849413424
877	-33778.23249413425	183637.63149413423
878	-33602.89549413425	183642.15449413424
879	-38719.46549413423	183646.67649413424
880	-38556.50349413423	183651.19949413423
881	-3528.7694941342343	183655.72149413422
882	-3325.3034941342485	183660.24449413424
883	-47602.480494134245	183664.76649413424
884	-47431.25449413425	183669.28949413425
885	-36195.44449413425	183673.81149413425
886	-36004.04149413423	183678.33449413424
887	-14320.755494134239	183682.85649413423
888	-14106.741494134243	183687.37949413425
889	-38785.03649413423	183691.90249413424
890	-38608.25249413424	183696.42449413423
891	-37654.97549413424	183700.94749413425
892	-37472.413494134234	183705.46949413425
893	-30438.085494134226	183709.99249413423
894	-30266.145494134253	183714.51449413423
895	512.0375058657664	183719.03749413425
896	734.173505865765	183723.55949413424
897	-39288.36649413424	183728.08249413423
898	-39109.55949413424	183732.60449413423
899	-37646.951494134235	183737.12749413424
900	-37469.788494134234	183741.65049413423
901	-14840.23449413423	183746.17249413423
902	-14636.969494134246	183750.69549413424
903	-36025.09049413423	183755.21749413424
904	-35831.229494134226	183759.74049413422
905	-41559.71549413423	183764.26249413425
906	-41375.31249413424	183768.78549413424
907	-19462.17549413425	183773.30749413423
908	-19257.829494134232	183777.83049413425
909	-8538.339494134241	183782.35249413425
910	-8350.906494134251	183786.87549413423
911	-31053.573494134238	183791.39749413423
912	-30890.93849413423	183795.92049413425
913	805.5375058657664	183800.44349413423
914	1014.6745058657543	183804.96549413423
915	12614.195505865762	183809.48849413425
916	12840.701505865756	183814.01049413424
917	-31510.07049413424	183818.53349413423
918	-31317.44549413424	183823.05549413423
919	-25933.472494134243	183827.57849413424
920	-25753.489494134235	183832.10049413424
921	-31966.468494134228	183836.62349413423
922	-31800.86049413425	183841.14549413422
923	5031.292505865771	183845.66849413424
924	5256.702505865775	183850.19149413423
925	-8889.219494134246	183854.71349413425
926	-8689.016494134237	183859.23649413424
927	-30973.664494134253	183863.75849413424
928	-30781.998494134226	183868.28149413425
929	-14572.586494134244	183872.80349413425
930	-14364.935494134232	183877.32649413423
931	-30493.25249413424	183881.84849413423
932	-30317.285494134238	183886.37149413425
933	-15946.490494134225	183890.89349413424
934	-15752.675494134251	183895.41649413423
935	-29618.526494134247	183899.93949413425
936	-29449.93649413425	183904.46149413424
937	-4033.1444941342343	183908.98449413423
938	-3824.2154941342305	183913.50649413423
939	-21183.03249413424	183918.02949413424
940	-20980.11149413424	183922.55149413424
941	-30737.634494134225	183927.07449413423
942	-30565.66949413423	183931.59649413422
943	-19323.424494134233	183936.11949413424
944	-19133.931494134245	183940.64149413424
945	-32879.59249413424	183945.16449413425
946	-32703.000494134234	183949.68649413425
947	-28568.279494134244	183954.20949413424
948	-28394.50549413424	183958.73249413425
949	-5689.384494134225	183963.25449413425
950	-5494.949494134227	183967.77749413424
951	-6085.451494134235	183972.29949413423
952	-5875.493494134251	183976.82249413425
953	-31396.077494134224	183981.34449413425
954	-31215.114494134235	183985.86749413423
955	-22904.35149413423	183990.38949413423
956	-22720.059494134242	183994.91249413425
957	-26963.663494134234	183999.43449413424
958	-26794.324494134227	184003.95749413423
959	-35245.15749413424	184008.48049413424
960	-35084.81949413425	184013.00249413424
961	-2886.4324941342347	184017.52549413423
962	-2688.024494134239	184022.04749413423
963	5312.676505865762	184026.57049413424
964	5522.44750586577	184031.09249413424
965	15727.502505865763	184035.61549413422
966	15936.125505865755	184040.13749413425
967	-23887.18549413423	184044.66049413424
968	-23701.391494134237	184049.18249413423
969	-36306.21749413424	184053.70549413425
970	-36136.056494134245	184058.22849413424
971	-16257.826494134235	184062.75049413423
972	-16070.238494134246	184067.27349413425
973	-36900.797494134225	184071.79549413425
974	-36741.02049413425	184076.31849413423
975	-42877.24449413424	184080.84049413423
976	-42730.45549413425	184085.36349413425
977	-13445.605494134245	184089.88549413424
978	-13266.52349413425	184094.40849413423
979	-8890.194494134252	184098.93049413423
980	-8711.33149413424	184103.45349413424
981	-2685.1304941342387	184107.97549413424
982	-2505.8134941342287	184112.49849413423
983	-33756.80549413423	184117.02149413424
984	-33605.77449413424	184121.54349413424
985	1102.926505865762	184126.06649413423
986	1285.810505865753	184130.58849413425
987	-24357.79249413425	184135.11149413424
988	-24215.790494134242	184139.63349413424
989	-12497.214494134241	184144.15649413425
990	-12317.392494134227	184148.67849413425
991	-9397.722494134243	184153.20149413423
992	-9209.18749413424	184157.72349413423
993	-10693.41849413424	184162.24649413425
994	-10511.81149413425	184166.76949413423
995	-19644.83049413425	184171.29149413423
996	-19490.89949413424	184175.81449413425
997	2650.2965058657574	184180.33649413424
998	2814.5105058657646	184184.85949413423
999	18528.971505865775	184189.38149413423
1000	18726.172505865776	184193.90449413424
1001	16380.384505865775	184198.42649413424
1002	16571.46850586575	184202.94949413423
1003	-20866.30149413424	184207.47149413422
1004	-20721.78349413423	184211.99449413424
1005	-20739.352494134248	184216.51749413423
1006	-20591.537494134245	184221.03949413425
1007	4460.859505865752	184225.56249413424
1008	4641.3215058657515	184230.08449413424
1009	-17224.490494134225	184234.60749413425
1010	-17075.516494134237	184239.12949413425
1011	2233.103505865758	184243.65249413424
1012	2397.6235058657476	184248.17449413423
1013	4615.133505865757	184252.69749413425
1014	4793.109505865752	184257.21949413425
1015	-24997.60049413424	184261.74249413423
1016	-24858.634494134225	184266.26449413423
1017	18295.21750586576	184270.78749413425
1018	18487.440505865758	184275.31049413423
1019	-22386.355494134245	184279.83249413423
1020	-22242.835494134226	184284.35549413424
1021	18777.739505865757	184288.87749413424
1022	18961.23550586577	184293.40049413423
1023	-22271.06349413423	184297.92249413423
1024	-22129.88849413424	184302.44549413424
1025	-21167.712494134234	184306.96749413424
1026	-21024.30249413423	184311.49049413422
1027	-20901.143494134245	184316.01249413425
1028	-20755.336494134244	184320.53549413424
1029	-26559.265494134248	184325.05849413422
1030	-26425.075494134246	184329.58049413425
1031	-34540.15849413423	184334.10349413424
1032	-34417.99749413424	184338.62549413423
1033	-3550.247494134237	184343.14849413425
1034	-3398.2824941342406	184347.67049413425
1035	-14648.26349413424	184352.19349413423
1036	-14496.816494134226	184356.71549413423
1037	-58728.51049413424	184361.23849413425
1038	-58628.50949413424	184365.76049413424
1039	-55319.18349413424	184370.28349413423
1040	-55224.442494134244	184374.80649413425
1041	-26940.353494134237	184379.32849413424
1042	-26814.371494134248	184383.85149413423
1043	-31257.345494134235	184388.37349413423
1044	-31139.056494134245	184392.89649413424
1045	-48769.84449413423	184397.41849413424
1046	-48669.52049413424	184401.94149413423
1047	-32291.183494134224	184406.46349413425
1048	-32173.174494134233	184410.98649413424
1049	6130.002505865763	184415.50849413424
1050	6285.4065058657725	184420.03149413425
1051	-31699.64749413423	184424.55349413425
1052	-31583.55249413423	184429.07649413423
1053	-31040.18549413423	184433.59949413425
1054	-30920.28349413423	184438.12149413425
1055	-872.305494134227	184442.64449413423
1056	-722.0264941342466	184447.16649413423
1057	12746.901505865768	184451.68949413425
1058	12910.738505865767	184456.21149413424
